iter	MAE
1665	1284.373672
1666	1284.288643
1667	1284.204358
1668	1284.114933
1669	1284.037577
1670	1283.946518
1671	1283.856193
1672	1283.770973
1673	1283.683646
1674	1283.601525
1675	1283.521274
1676	1283.434999
1677	1283.349955
1678	1283.265973
1679	1283.186524
1680	1283.101293
1681	1283.00758
1682	1282.92707
1683	1282.843142
1684	1282.748693
1685	1282.665282
1686	1282.566128
1687	1282.480679
1688	1282.400779
1689	1282.317501
1690	1282.226081
1691	1282.142007
1692	1282.058841
1693	1281.975675
1694	1281.888513
1695	1281.805403
1696	1281.714478
1697	1281.62534
1698	1281.548924
1699	1281.475774
1700	1281.393528
1701	1281.304133
1702	1281.219082
1703	1281.128994
1704	1281.04993
1705	1280.967945
1706	1280.892715
1707	1280.814704
1708	1280.730376
1709	1280.645059
1710	1280.559048
1711	1280.476265
1712	1280.391902
1713	1280.314621
1714	1280.232801
1715	1280.144481
1716	1280.064492
1717	1279.983021
1718	1279.900774
1719	1279.811841
1720	1279.728506
1721	1279.640424
1722	1279.552584
1723	1279.469815
1724	1279.386014
1725	1279.296426
1726	1279.212854
1727	1279.133313
1728	1279.054418
1729	1278.979516
1730	1278.894936
1731	1278.814273
1732	1278.72833
1733	1278.64386
1734	1278.557426
1735	1278.468357
1736	1278.388244
1737	1278.306831
1738	1278.234652
1739	1278.16727
1740	1278.075414
1741	1278.003453
1742	1277.919488
1743	1277.838616
1744	1277.755278
1745	1277.67304
1746	1277.589369
1747	1277.511268
1748	1277.430168
1749	1277.351299
1750	1277.274904
1751	1277.191052
1752	1277.106797
1753	1277.023527
1754	1276.94014
1755	1276.853562
1756	1276.769829
1757	1276.686734
1758	1276.603394
1759	1276.522549
1760	1276.435281
1761	1276.357727
1762	1276.274474
1763	1276.191731
1764	1276.109635
1765	1276.02521
1766	1275.946519
1767	1275.864736
1768	1275.779913
1769	1275.699388
1770	1275.622599
1771	1275.545815
1772	1275.460263
1773	1275.383334
1774	1275.294939
1775	1275.216931
1776	1275.130608
1777	1275.046031
1778	1274.953963
1779	1274.878245
1780	1274.795809
1781	1274.707115
1782	1274.625784
1783	1274.536214
1784	1274.447282
1785	1274.367173
1786	1274.279497
1787	1274.203425
1788	1274.127955
1789	1274.037303
1790	1273.957574
1791	1273.867976
1792	1273.789843
1793	1273.707367
1794	1273.62534
1795	1273.550431
1796	1273.463784
1797	1273.389454
1798	1273.311028
1799	1273.231519
1800	1273.150985
1801	1273.074504
1802	1272.99006
1803	1272.906989
1804	1272.828541
1805	1272.739044
1806	1272.65102
1807	1272.576229
1808	1272.499177
1809	1272.421684
1810	1272.334542
1811	1272.255629
1812	1272.181555
1813	1272.104543
1814	1272.024494
1815	1271.944688
1816	1271.870117
1817	1271.791597
1818	1271.704912
1819	1271.627109
1820	1271.544577
1821	1271.461014
1822	1271.383089
1823	1271.3055
1824	1271.224286
1825	1271.151973
1826	1271.067364
1827	1270.988938
1828	1270.909741
1829	1270.82766
1830	1270.745338
1831	1270.664242
1832	1270.58627
1833	1270.501561
1834	1270.414177
1835	1270.335007
1836	1270.255828
1837	1270.174559
1838	1270.094209
1839	1270.019113
1840	1269.932019
1841	1269.85817
1842	1269.782127
1843	1269.702404
1844	1269.627298
1845	1269.549916
1846	1269.473837
1847	1269.391459
1848	1269.320039
1849	1269.233969
1850	1269.14413
1851	1269.069614
1852	1268.998374
1853	1268.914723
1854	1268.835443
1855	1268.751524
1856	1268.66844
1857	1268.586155
1858	1268.505968
1859	1268.421855
1860	1268.338124
1861	1268.26124
1862	1268.181128
1863	1268.10653
1864	1268.031625
1865	1267.948469
1866	1267.868798
1867	1267.796079
1868	1267.717155
1869	1267.642635
1870	1267.56384
1871	1267.480624
1872	1267.410124
1873	1267.334168
1874	1267.251691
1875	1267.177899
1876	1267.09529
1877	1266.996373
1878	1266.916134
1879	1266.842734
1880	1266.759372
1881	1266.677658
1882	1266.604356
1883	1266.515327
1884	1266.442346
1885	1266.356006
1886	1266.28487
1887	1266.209124
1888	1266.134009
1889	1266.053565
1890	1265.978234
1891	1265.899045
1892	1265.820724
1893	1265.73791
1894	1265.657178
1895	1265.584121
1896	1265.511498
1897	1265.432738
1898	1265.354692
1899	1265.279278
1900	1265.204618
1901	1265.130504
1902	1265.04948
1903	1264.977565
1904	1264.898307
1905	1264.81744
1906	1264.736017
1907	1264.656424
1908	1264.579325
1909	1264.50224
1910	1264.4254
1911	1264.356658
1912	1264.270705
1913	1264.202912
1914	1264.132904
1915	1264.061202
1916	1263.982057
1917	1263.895428
1918	1263.821616
1919	1263.742855
1920	1263.673528
1921	1263.600167
1922	1263.51861
1923	1263.448578
1924	1263.369613
1925	1263.292242
1926	1263.217727
1927	1263.136676
1928	1263.059616
1929	1262.987525
1930	1262.911912
1931	1262.826011
1932	1262.752769
1933	1262.671598
1934	1262.588545
1935	1262.514259
1936	1262.445042
1937	1262.371596
1938	1262.295605
1939	1262.21154
1940	1262.134508
1941	1262.055821
1942	1261.986882
1943	1261.909185
1944	1261.835175
1945	1261.749964
1946	1261.673833
1947	1261.594443
1948	1261.522014
1949	1261.441866
1950	1261.357458
1951	1261.284877
1952	1261.211138
1953	1261.14005
1954	1261.063131
1955	1260.980369
1956	1260.909806
1957	1260.834454
1958	1260.763321
1959	1260.689743
1960	1260.616185
1961	1260.534038
1962	1260.457969
1963	1260.384292
1964	1260.313198
1965	1260.242895
1966	1260.161583
1967	1260.084246
1968	1260.00832
1969	1259.927686
1970	1259.848892
1971	1259.77211
1972	1259.689028
1973	1259.621824
1974	1259.549899
1975	1259.473549
1976	1259.399946
1977	1259.323539
1978	1259.251603
1979	1259.172888
1980	1259.094797
1981	1259.02022
1982	1258.937929
1983	1258.864025
1984	1258.785803
1985	1258.714085
1986	1258.638789
1987	1258.570786
1988	1258.486711
1989	1258.412382
1990	1258.335287
1991	1258.25506
1992	1258.181962
1993	1258.101624
1994	1258.022618
1995	1257.949788
1996	1257.869547
1997	1257.787412
1998	1257.690478
1999	1257.620327
2000	1257.543277
2001	1257.469792
2002	1257.39302
2003	1257.330158
2004	1257.264533
2005	1257.195199
2006	1257.114658
2007	1257.042196
2008	1256.970837
2009	1256.900512
2010	1256.823323
2011	1256.750126
2012	1256.679221
2013	1256.608856
2014	1256.53711
2015	1256.468262
2016	1256.396755
2017	1256.33204
2018	1256.252525
2019	1256.188295
2020	1256.117345
2021	1256.039127
2022	1255.968219
2023	1255.891527
2024	1255.82627
2025	1255.757088
2026	1255.684144
2027	1255.61043
2028	1255.547225
2029	1255.469369
2030	1255.398774
2031	1255.321478
2032	1255.248591
2033	1255.165165
2034	1255.090404
2035	1255.015769
2036	1254.930688
2037	1254.861593
2038	1254.783536
2039	1254.70023
2040	1254.63717
2041	1254.571971
2042	1254.504811
2043	1254.42925
2044	1254.362884
2045	1254.294671
2046	1254.217062
2047	1254.145471
2048	1254.064522
2049	1253.994213
2050	1253.926335
2051	1253.851746
2052	1253.779641
2053	1253.705608
2054	1253.638936
2055	1253.571054
2056	1253.496012
2057	1253.428658
2058	1253.35287
2059	1253.279496
2060	1253.19121
2061	1253.113403
2062	1253.03653
2063	1252.951835
2064	1252.876647
2065	1252.800724
2066	1252.726446
2067	1252.655588
2068	1252.573213
2069	1252.498599
2070	1252.428426
2071	1252.357728
2072	1252.284283
2073	1252.217202
2074	1252.144247
2075	1252.069676
2076	1251.988135
2077	1251.908161
2078	1251.836988
2079	1251.774853
2080	1251.693442
2081	1251.619439
2082	1251.546626
2083	1251.479827
2084	1251.398878
2085	1251.329696
2086	1251.25769
2087	1251.185962
2088	1251.11599
2089	1251.051311
2090	1250.987785
2091	1250.916439
2092	1250.844852
2093	1250.775027
2094	1250.696814
2095	1250.624073
2096	1250.546776
2097	1250.476326
2098	1250.403751
2099	1250.335226
2100	1250.274573
2101	1250.207779
2102	1250.134558
2103	1250.056314
2104	1249.975553
2105	1249.90508
2106	1249.832182
2107	1249.75889
2108	1249.696328
2109	1249.626863
2110	1249.550798
2111	1249.48606
2112	1249.409062
2113	1249.340919
2114	1249.272716
2115	1249.191541
2116	1249.100874
2117	1249.028209
2118	1248.95211
2119	1248.88893
2120	1248.815948
2121	1248.742058
2122	1248.676573
2123	1248.609368
2124	1248.531338
2125	1248.460311
2126	1248.396762
2127	1248.324493
2128	1248.247702
2129	1248.174167
2130	1248.106363
2131	1248.020823
2132	1247.951255
2133	1247.878933
2134	1247.799842
2135	1247.725421
2136	1247.647093
2137	1247.574544
2138	1247.501946
2139	1247.43359
2140	1247.362454
2141	1247.294442
2142	1247.219537
2143	1247.148278
2144	1247.07044
2145	1247.001244
2146	1246.927482
2147	1246.842556
2148	1246.773038
2149	1246.707095
2150	1246.642029
2151	1246.574412
2152	1246.506523
2153	1246.44312
2154	1246.365381
2155	1246.294008
2156	1246.231327
2157	1246.143702
2158	1246.06711
2159	1245.993124
2160	1245.919738
2161	1245.852575
2162	1245.786768
2163	1245.712725
2164	1245.650376
2165	1245.581638
2166	1245.50786
2167	1245.444791
2168	1245.37867
2169	1245.310541
2170	1245.241814
2171	1245.169474
2172	1245.106131
2173	1245.047652
2174	1244.986531
2175	1244.912142
2176	1244.842622
2177	1244.761614
2178	1244.687206
2179	1244.61862
2180	1244.546967
2181	1244.475199
2182	1244.412559
2183	1244.344427
2184	1244.254543
2185	1244.18964
2186	1244.109805
2187	1244.041913
2188	1243.972087
2189	1243.903757
2190	1243.840453
2191	1243.774599
2192	1243.712621
2193	1243.643029
2194	1243.579284
2195	1243.503178
2196	1243.432632
2197	1243.372359
2198	1243.304758
2199	1243.235435
2200	1243.161857
2201	1243.093972
2202	1243.025904
2203	1242.96345
2204	1242.884806
2205	1242.822349
2206	1242.753828
2207	1242.689117
2208	1242.605345
2209	1242.531806
2210	1242.461599
2211	1242.394173
2212	1242.33027
2213	1242.264635
2214	1242.192217
2215	1242.129775
2216	1242.059915
2217	1241.992775
2218	1241.926391
2219	1241.857442
2220	1241.789882
2221	1241.717673
2222	1241.649488
2223	1241.576988
2224	1241.506828
2225	1241.437377
2226	1241.370581
2227	1241.300305
2228	1241.231792
2229	1241.166475
2230	1241.102483
2231	1241.034748
2232	1240.961813
2233	1240.899834
2234	1240.837138
2235	1240.765348
2236	1240.70011
2237	1240.63367
2238	1240.565382
2239	1240.499368
2240	1240.430609
2241	1240.361887
2242	1240.291628
2243	1240.229073
2244	1240.158052
2245	1240.093004
2246	1240.024985
2247	1239.956804
2248	1239.887173
2249	1239.81498
2250	1239.739369
2251	1239.678711
2252	1239.611918
2253	1239.53784
2254	1239.461225
2255	1239.391564
2256	1239.317246
2257	1239.248834
2258	1239.179719
2259	1239.112224
2260	1239.046313
2261	1238.971998
2262	1238.900201
2263	1238.831965
2264	1238.769921
2265	1238.698416
2266	1238.636004
2267	1238.567711
2268	1238.496154
2269	1238.416515
2270	1238.343426
2271	1238.271811
2272	1238.203722
2273	1238.132506
2274	1238.074993
2275	1238.013785
2276	1237.953055
2277	1237.881561
2278	1237.802795
2279	1237.733206
2280	1237.665446
2281	1237.600637
2282	1237.533682
2283	1237.467392
2284	1237.402709
2285	1237.331538
2286	1237.26573
2287	1237.203295
2288	1237.132401
2289	1237.051801
2290	1236.985936
2291	1236.911963
2292	1236.846377
2293	1236.781618
2294	1236.714365
2295	1236.647454
2296	1236.581535
2297	1236.511828
2298	1236.443769
2299	1236.377372
2300	1236.321409
2301	1236.250467
2302	1236.183578
2303	1236.122817
2304	1236.056912
2305	1235.989443
2306	1235.925977
2307	1235.85897
2308	1235.776651
2309	1235.710094
2310	1235.64292
2311	1235.56893
2312	1235.510622
2313	1235.445836
2314	1235.37594
2315	1235.306272
2316	1235.227446
2317	1235.163707
2318	1235.087602
2319	1235.024557
2320	1234.968294
2321	1234.89803
2322	1234.816551
2323	1234.742517
2324	1234.678607
2325	1234.610997
2326	1234.541019
2327	1234.473583
2328	1234.401875
2329	1234.340605
2330	1234.279665
2331	1234.216561
2332	1234.159694
2333	1234.083811
2334	1234.017126
2335	1233.954265
2336	1233.881043
2337	1233.819808
2338	1233.755786
2339	1233.689834
2340	1233.625709
2341	1233.547523
2342	1233.481594
2343	1233.417024
2344	1233.350525
2345	1233.285641
2346	1233.225886
2347	1233.156936
2348	1233.099304
2349	1233.031947
2350	1232.956946
2351	1232.888891
2352	1232.824595
2353	1232.758471
2354	1232.691067
2355	1232.626572
2356	1232.555516
2357	1232.489962
2358	1232.422779
2359	1232.353626
2360	1232.293818
2361	1232.236974
2362	1232.175943
2363	1232.107765
2364	1232.04416
2365	1231.964922
2366	1231.898614
2367	1231.837547
2368	1231.78266
2369	1231.720183
2370	1231.652006
2371	1231.571176
2372	1231.502375
2373	1231.44013
2374	1231.373604
2375	1231.312993
2376	1231.247319
2377	1231.176062
2378	1231.111225
2379	1231.044789
2380	1230.985673
2381	1230.922583
2382	1230.86539
2383	1230.797041
2384	1230.735482
2385	1230.663219
2386	1230.599772
2387	1230.536262
2388	1230.467483
2389	1230.401823
2390	1230.33577
2391	1230.252964
2392	1230.18471
2393	1230.11668
2394	1230.052242
2395	1229.981241
2396	1229.914916
2397	1229.84826
2398	1229.791836
2399	1229.726984
2400	1229.663847
2401	1229.609017
2402	1229.537946
2403	1229.475188
2404	1229.418194
2405	1229.35824
2406	1229.29483
2407	1229.228966
2408	1229.171141
2409	1229.102088
2410	1229.042763
2411	1228.979298
2412	1228.919899
2413	1228.857631
2414	1228.794361
2415	1228.728335
2416	1228.665807
2417	1228.609672
2418	1228.540189
2419	1228.476752
2420	1228.420894
2421	1228.366164
2422	1228.292616
2423	1228.233091
2424	1228.161838
2425	1228.103142
2426	1228.042763
2427	1227.961533
2428	1227.904521
2429	1227.839283
2430	1227.774469
2431	1227.704651
2432	1227.645236
2433	1227.583135
2434	1227.520136
2435	1227.46074
2436	1227.394538
2437	1227.327636
2438	1227.262948
2439	1227.196652
2440	1227.114737
2441	1227.0518
2442	1226.988488
2443	1226.928436
2444	1226.866462
2445	1226.790856
2446	1226.720633
2447	1226.647107
2448	1226.59437
2449	1226.525388
2450	1226.454835
2451	1226.384309
2452	1226.314934
2453	1226.245881
2454	1226.180724
2455	1226.129562
2456	1226.068516
2457	1226.00741
2458	1225.943299
2459	1225.884101
2460	1225.815661
2461	1225.750983
2462	1225.684703
2463	1225.610888
2464	1225.54729
2465	1225.496958
2466	1225.431322
2467	1225.367224
2468	1225.30704
2469	1225.239891
2470	1225.183403
2471	1225.124457
2472	1225.071498
2473	1225.015357
2474	1224.94729
2475	1224.88466
2476	1224.821641
2477	1224.766049
2478	1224.70348
2479	1224.649649
2480	1224.588352
2481	1224.528786
2482	1224.473124
2483	1224.413858
2484	1224.349771
2485	1224.286432
2486	1224.226256
2487	1224.160405
2488	1224.109313
2489	1224.051914
2490	1223.994313
2491	1223.9377
2492	1223.880261
2493	1223.810568
2494	1223.746981
2495	1223.675147
2496	1223.605515
2497	1223.539817
2498	1223.477457
2499	1223.414708
2500	1223.356643
2501	1223.288309
2502	1223.222986
2503	1223.170697
2504	1223.119448
2505	1223.054134
2506	1222.99493
2507	1222.928413
2508	1222.863477
2509	1222.803413
2510	1222.742623
2511	1222.673752
2512	1222.610261
2513	1222.542672
2514	1222.493833
2515	1222.427743
2516	1222.36926
2517	1222.303215
2518	1222.241405
2519	1222.187041
2520	1222.130008
2521	1222.064546
2522	1222.000696
2523	1221.935273
2524	1221.87994
2525	1221.810638
2526	1221.740443
2527	1221.672848
2528	1221.61184
2529	1221.553217
2530	1221.489736
2531	1221.416231
2532	1221.356733
2533	1221.302243
2534	1221.243087
2535	1221.179147
2536	1221.121986
2537	1221.052218
2538	1220.989481
2539	1220.932704
2540	1220.86819
2541	1220.806732
2542	1220.750695
2543	1220.691452
2544	1220.637744
2545	1220.572934
2546	1220.509088
2547	1220.450305
2548	1220.388632
2549	1220.32336
2550	1220.258815
2551	1220.195906
2552	1220.13625
2553	1220.082624
2554	1220.023139
2555	1219.963547
2556	1219.902013
2557	1219.842379
2558	1219.768483
2559	1219.712384
2560	1219.65473
2561	1219.597507
2562	1219.542882
2563	1219.483377
2564	1219.428418
2565	1219.374517
2566	1219.321062
2567	1219.243907
2568	1219.188874
2569	1219.12422
2570	1219.063947
2571	1219.000842
2572	1218.942153
2573	1218.881878
2574	1218.823263
2575	1218.757352
2576	1218.689237
2577	1218.636313
2578	1218.569961
2579	1218.508489
2580	1218.453971
2581	1218.397972
2582	1218.341806
2583	1218.284374
2584	1218.22519
2585	1218.164436
2586	1218.106664
2587	1218.046944
2588	1217.981641
2589	1217.919424
2590	1217.862398
2591	1217.796975
2592	1217.739862
2593	1217.675567
2594	1217.611012
2595	1217.549758
2596	1217.486258
2597	1217.427282
2598	1217.364779
2599	1217.304634
2600	1217.244066
2601	1217.180794
2602	1217.124363
2603	1217.063694
2604	1217.014899
2605	1216.948623
2606	1216.896489
2607	1216.830899
2608	1216.769078
2609	1216.696744
2610	1216.635123
2611	1216.573925
2612	1216.522486
2613	1216.4614
2614	1216.402693
2615	1216.352762
2616	1216.293252
2617	1216.239934
2618	1216.181303
2619	1216.109357
2620	1216.05187
2621	1215.999251
2622	1215.934691
2623	1215.876581
2624	1215.82346
2625	1215.759852
2626	1215.702846
2627	1215.647723
2628	1215.591217
2629	1215.523022
2630	1215.467312
2631	1215.404191
2632	1215.335867
2633	1215.282718
2634	1215.213782
2635	1215.158988
2636	1215.100573
2637	1215.045411
2638	1214.992308
2639	1214.929862
2640	1214.871659
2641	1214.79313
2642	1214.729873
2643	1214.681128
2644	1214.619015
2645	1214.563664
2646	1214.511651
2647	1214.444519
2648	1214.378339
2649	1214.319064
2650	1214.266791
2651	1214.213185
2652	1214.153759
2653	1214.102247
2654	1214.036459
2655	1213.969698
2656	1213.912093
2657	1213.852429
2658	1213.791662
2659	1213.734008
2660	1213.674533
2661	1213.605213
2662	1213.552335
2663	1213.491324
2664	1213.429793
2665	1213.365019
2666	1213.31002
2667	1213.24984
2668	1213.181549
2669	1213.124788
2670	1213.060995
2671	1213.002399
2672	1212.940141
2673	1212.871103
2674	1212.808863
2675	1212.735985
2676	1212.683162
2677	1212.622754
2678	1212.567182
2679	1212.512449
2680	1212.463975
2681	1212.404366
2682	1212.336942
2683	1212.27534
2684	1212.213129
2685	1212.160649
2686	1212.099027
2687	1212.039325
2688	1211.983862
2689	1211.927107
2690	1211.867513
2691	1211.804708
2692	1211.728052
2693	1211.671531
2694	1211.61135
2695	1211.5618
2696	1211.493712
2697	1211.444521
2698	1211.387264
2699	1211.33482
2700	1211.277718
2701	1211.215056
2702	1211.156637
2703	1211.102232
2704	1211.0561
2705	1211.009842
2706	1210.948177
2707	1210.888016
2708	1210.83564
2709	1210.779622
2710	1210.717932
2711	1210.650822
2712	1210.596255
2713	1210.531607
2714	1210.476951
2715	1210.426102
2716	1210.369616
2717	1210.306043
2718	1210.245879
2719	1210.193727
2720	1210.130421
2721	1210.074191
2722	1210.009561
2723	1209.959199
2724	1209.899457
2725	1209.830613
2726	1209.785402
2727	1209.71609
2728	1209.666798
2729	1209.616493
2730	1209.554762
2731	1209.503815
2732	1209.437478
2733	1209.383534
2734	1209.324418
2735	1209.261419
2736	1209.208349
2737	1209.153089
2738	1209.089088
2739	1209.035405
2740	1208.97162
2741	1208.915649
2742	1208.85789
2743	1208.803736
2744	1208.742427
2745	1208.67568
2746	1208.610724
2747	1208.556642
2748	1208.480614
2749	1208.422051
2750	1208.362076
2751	1208.309443
2752	1208.25341
2753	1208.19564
2754	1208.137482
2755	1208.080279
2756	1208.018528
2757	1207.966748
2758	1207.916306
2759	1207.854112
2760	1207.798425
2761	1207.733755
2762	1207.67394
2763	1207.616528
2764	1207.56904
2765	1207.52244
2766	1207.466803
2767	1207.402156
2768	1207.3481
2769	1207.288373
2770	1207.235353
2771	1207.182546
2772	1207.123329
2773	1207.053429
2774	1206.997442
2775	1206.947008
2776	1206.87975
2777	1206.824138
2778	1206.764168
2779	1206.705128
2780	1206.647484
2781	1206.58805
2782	1206.531926
2783	1206.467949
2784	1206.404387
2785	1206.351091
2786	1206.300779
2787	1206.246384
2788	1206.189621
2789	1206.135284
2790	1206.07884
2791	1206.027078
2792	1205.974227
2793	1205.924512
2794	1205.87344
2795	1205.808905
2796	1205.753667
2797	1205.697116
2798	1205.634139
2799	1205.574285
2800	1205.517002
2801	1205.462552
2802	1205.404516
2803	1205.347169
2804	1205.293056
2805	1205.242242
2806	1205.187338
2807	1205.136678
2808	1205.079194
2809	1205.01864
2810	1204.958469
2811	1204.909271
2812	1204.840496
2813	1204.790199
2814	1204.735665
2815	1204.678768
2816	1204.626784
2817	1204.565474
2818	1204.506108
2819	1204.459281
2820	1204.392678
2821	1204.338622
2822	1204.287943
2823	1204.229268
2824	1204.164645
2825	1204.100572
2826	1204.030523
2827	1203.97347
2828	1203.91696
2829	1203.858502
2830	1203.801732
2831	1203.752582
2832	1203.694798
2833	1203.640411
2834	1203.58449
2835	1203.535177
2836	1203.48098
2837	1203.422159
2838	1203.364591
2839	1203.314283
2840	1203.265152
2841	1203.219626
2842	1203.167054
2843	1203.114065
2844	1203.050265
2845	1203.003787
2846	1202.935653
2847	1202.885019
2848	1202.838958
2849	1202.774996
2850	1202.721559
2851	1202.659613
2852	1202.600942
2853	1202.551787
2854	1202.504238
2855	1202.45157
2856	1202.397198
2857	1202.343074
2858	1202.287881
2859	1202.240005
2860	1202.190243
2861	1202.138177
2862	1202.086475
2863	1202.033034
2864	1201.971994
2865	1201.91855
2866	1201.855182
2867	1201.802205
2868	1201.743977
2869	1201.699112
2870	1201.629346
2871	1201.582114
2872	1201.532164
2873	1201.469973
2874	1201.420022
2875	1201.347656
2876	1201.298142
2877	1201.235061
2878	1201.176839
2879	1201.121884
2880	1201.067216
2881	1201.011946
2882	1200.950399
2883	1200.890438
2884	1200.835721
2885	1200.773264
2886	1200.718345
2887	1200.649085
2888	1200.588148
2889	1200.532872
2890	1200.48127
2891	1200.41284
2892	1200.346115
2893	1200.292848
2894	1200.24261
2895	1200.184159
2896	1200.126061
2897	1200.075098
2898	1200.017563
2899	1199.964697
2900	1199.904318
2901	1199.851734
2902	1199.798258
2903	1199.747021
2904	1199.690267
2905	1199.636325
2906	1199.590673
2907	1199.538953
2908	1199.485722
2909	1199.429302
2910	1199.375708
2911	1199.313281
2912	1199.256449
2913	1199.197302
2914	1199.119219
2915	1199.059626
2916	1199.011286
2917	1198.94501
2918	1198.888585
2919	1198.838255
2920	1198.789411
2921	1198.739199
2922	1198.680899
2923	1198.629764
2924	1198.578845
2925	1198.526968
2926	1198.474195
2927	1198.412634
2928	1198.354168
2929	1198.305037
2930	1198.249279
2931	1198.196193
2932	1198.14794
2933	1198.09258
2934	1198.043167
2935	1197.98544
2936	1197.921546
2937	1197.869431
2938	1197.813618
2939	1197.759147
2940	1197.697506
2941	1197.639736
2942	1197.594546
2943	1197.543999
2944	1197.477016
2945	1197.428129
2946	1197.376411
2947	1197.319641
2948	1197.267958
2949	1197.198918
2950	1197.139312
2951	1197.079898
2952	1197.012365
2953	1196.954488
2954	1196.90674
2955	1196.847813
2956	1196.793063
2957	1196.738972
2958	1196.682611
2959	1196.627103
2960	1196.580168
2961	1196.527969
2962	1196.474574
2963	1196.414985
2964	1196.368044
2965	1196.318282
2966	1196.25435
2967	1196.207562
2968	1196.15904
2969	1196.102413
2970	1196.036808
2971	1195.981512
2972	1195.921563
2973	1195.869661
2974	1195.82524
2975	1195.777389
2976	1195.727554
2977	1195.668798
2978	1195.628387
2979	1195.577335
2980	1195.52093
2981	1195.465658
2982	1195.408279
2983	1195.361296
2984	1195.30417
2985	1195.250668
2986	1195.195818
2987	1195.131243
2988	1195.072768
2989	1195.021962
2990	1194.970232
2991	1194.90449
2992	1194.851448
2993	1194.7985
2994	1194.736009
2995	1194.68385
2996	1194.638311
2997	1194.57887
2998	1194.525522
2999	1194.469553
3000	1194.413658
3001	1194.34751
3002	1194.295905
3003	1194.250681
3004	1194.201831
3005	1194.14975
3006	1194.099691
3007	1194.047587
3008	1193.98652
3009	1193.928709
3010	1193.879371
3011	1193.828907
3012	1193.775933
3013	1193.727248
3014	1193.662582
3015	1193.60879
3016	1193.559044
3017	1193.510444
3018	1193.461237
3019	1193.408906
3020	1193.359078
3021	1193.30899
3022	1193.258787
3023	1193.19622
3024	1193.144908
3025	1193.085126
3026	1193.032162
3027	1192.974637
3028	1192.931042
3029	1192.874029
3030	1192.821473
3031	1192.774212
3032	1192.727316
3033	1192.675628
3034	1192.613582
3035	1192.558112
3036	1192.509028
3037	1192.450096
3038	1192.39768
3039	1192.349077
3040	1192.30089
3041	1192.25389
3042	1192.193171
3043	1192.128082
3044	1192.072112
3045	1192.027519
3046	1191.983023
3047	1191.924197
3048	1191.873492
3049	1191.826524
3050	1191.773908
3051	1191.719789
3052	1191.666757
3053	1191.620851
3054	1191.564367
3055	1191.520949
3056	1191.464717
3057	1191.414622
3058	1191.370223
3059	1191.317374
3060	1191.269673
3061	1191.215844
3062	1191.166429
3063	1191.12267
3064	1191.069674
3065	1191.008754
3066	1190.952099
3067	1190.893775
3068	1190.841831
3069	1190.791553
3070	1190.731211
3071	1190.681632
3072	1190.629538
3073	1190.569181
3074	1190.523625
3075	1190.480289
3076	1190.433823
3077	1190.383037
3078	1190.340283
3079	1190.293847
3080	1190.233355
3081	1190.185334
3082	1190.135591
3083	1190.092483
3084	1190.036572
3085	1189.988646
3086	1189.941239
3087	1189.89325
3088	1189.839695
3089	1189.788051
3090	1189.739277
3091	1189.686871
3092	1189.643306
3093	1189.601621
3094	1189.549795
3095	1189.501906
3096	1189.452887
3097	1189.391905
3098	1189.345895
3099	1189.294942
3100	1189.243573
3101	1189.19635
3102	1189.141065
3103	1189.093883
3104	1189.046875
3105	1189.004397
3106	1188.955271
3107	1188.902133
3108	1188.854523
3109	1188.802706
3110	1188.750221
3111	1188.698831
3112	1188.64939
3113	1188.59605
3114	1188.552105
3115	1188.498987
3116	1188.453182
3117	1188.396091
3118	1188.349692
3119	1188.294537
3120	1188.237705
3121	1188.190037
3122	1188.147108
3123	1188.086864
3124	1188.032805
3125	1187.974382
3126	1187.92028
3127	1187.865314
3128	1187.815188
3129	1187.774059
3130	1187.719994
3131	1187.672152
3132	1187.619167
3133	1187.568953
3134	1187.517309
3135	1187.466361
3136	1187.42188
3137	1187.362646
3138	1187.310544
3139	1187.253881
3140	1187.202636
3141	1187.146586
3142	1187.093073
3143	1187.040402
3144	1186.98557
3145	1186.938658
3146	1186.886006
3147	1186.842597
3148	1186.787096
3149	1186.740237
3150	1186.69057
3151	1186.652952
3152	1186.601292
3153	1186.54651
3154	1186.492045
3155	1186.443097
3156	1186.378218
3157	1186.334429
3158	1186.285847
3159	1186.229956
3160	1186.178736
3161	1186.137774
3162	1186.095031
3163	1186.051768
3164	1186.00233
3165	1185.948394
3166	1185.895811
3167	1185.846152
3168	1185.789364
3169	1185.742817
3170	1185.695304
3171	1185.636952
3172	1185.589381
3173	1185.551527
3174	1185.505013
3175	1185.446617
3176	1185.3939
3177	1185.34284
3178	1185.292024
3179	1185.232415
3180	1185.185413
3181	1185.140081
3182	1185.094239
3183	1185.02901
3184	1184.977885
3185	1184.939078
3186	1184.898226
3187	1184.845147
3188	1184.796895
3189	1184.740396
3190	1184.68357
3191	1184.629477
3192	1184.583579
3193	1184.531294
3194	1184.488982
3195	1184.4383
3196	1184.386574
3197	1184.33608
3198	1184.273199
3199	1184.225774
3200	1184.183814
3201	1184.140892
3202	1184.082226
3203	1184.036804
3204	1183.981867
3205	1183.928801
3206	1183.8847
3207	1183.84268
3208	1183.792185
3209	1183.733939
3210	1183.67494
3211	1183.638267
3212	1183.579438
3213	1183.543345
3214	1183.496218
3215	1183.451737
3216	1183.399635
3217	1183.352369
3218	1183.305719
